n_stations,D,r_mec,D_over_2,kappa,covered,area
4,22.960490993381107,11.480245496690554,11.480245496690554,1.0,True,255.665472253885
4,23.26797755476059,11.633988777380296,11.633988777380296,1.0,True,224.75234464025596
4,35.376772360696265,17.69049259567832,17.688386180348132,1.000119084652987,False,483.51386154508145
4,37.5352512905966,18.7676256452983,18.7676256452983,1.0,True,664.9633163407036
4,40.4967932758081,20.248407700564808,20.24839663790405,1.000000546347494,False,799.8943270004822
4,21.34338509048953,10.671692545244765,10.671692545244765,1.0,True,222.4015812470167
4,57.021838315304834,28.511043006399984,28.510919157652417,1.0000043439058166,False,1625.964207053915
4,25.277047668275465,12.638690339929438,12.638523834137732,1.0000131744651426,False,318.99658181425735
4,45.451193339643304,22.725596669821652,22.725596669821652,1.0,True,998.8567343881444
4,39.6790520077011,19.844657848545772,19.83952600385055,1.0002586677067902,False,665.6517161628384
4,35.703560494608645,17.851780247304323,17.851780247304323,1.0,True,585.5129879587803
4,36.062175019061165,18.032027294009463,18.031087509530582,1.0000521202328136,False,547.1983837018735
4,35.14520142046806,17.574156545143985,17.57260071023403,1.0000885375440784,False,528.3226390705552
4,22.207128025947576,11.103564012973788,11.103564012973788,1.0,True,240.57889446561188
4,26.5859519755984,13.2929759877992,13.2929759877992,1.0,True,333.6759266286575
4,23.32848068394622,11.66424034197311,11.66424034197311,1.0,True,267.0528467807894
4,25.75907435321053,12.879537176605265,12.879537176605265,1.0,True,296.19677461431417
4,17.995549062041963,8.997784333156684,8.997774531020982,1.0000010893955686,False,110.88753919163464
4,34.4539265499549,17.22973844226321,17.22696327497745,1.0001610943984416,False,395.7947473841026
4,42.509955974514405,21.254977987257202,21.254977987257202,1.0,True,222.7857186662065
4,37.118326943506396,18.559163471753198,18.559163471753198,1.0,True,583.5472958605418
4,26.222131380101462,13.111224483820207,13.111065690050731,1.000012111431155,False,139.13321909861136
4,34.36425328612919,17.18271470834694,17.182126643064596,1.0000342254072827,False,572.9146686157966
4,45.8531234010255,22.927406851740614,22.92656170051275,1.0000368634093024,False,1021.8772648287331
4,40.811308307681905,20.40662110325517,20.405654153840953,1.0000473863472803,False,812.3602869389672
4,19.97169682588101,9.985878071366733,9.985848412940506,1.0000029700457087,False,163.2656717602798
4,36.760163764012454,18.380539354138456,18.380081882006227,1.0000248895589892,False,671.0851409856613
4,36.18935224854518,18.09467612427259,18.09467612427259,1.0,True,628.1915798083245
4,17.318356419714267,8.659178209857133,8.659178209857133,1.0,True,133.95846298914734
4,49.94303665662413,24.971518328312065,24.971518328312065,1.0,True,1161.6839743841529
4,33.94123550511034,16.971310860000838,16.97061775255517,1.0000408416155364,False,453.91046273767853
4,33.92466812843371,16.962334064216854,16.962334064216854,1.0,True,546.5771550572103
4,35.09152608002459,17.54644524562255,17.545763040012297,1.0000388815014027,False,239.1163728490583
4,47.45751656426733,23.728758282133665,23.728758282133665,1.0,True,1092.0534810902243
4,31.602684603501448,15.801831081528531,15.801342301750724,1.0000309328010542,False,498.0579756275481
4,44.20642028311842,22.10592216414766,22.10321014155921,1.0001226981316778,False,966.8390029240774
4,31.665306949415264,15.832653474707632,15.832653474707632,1.0,True,435.84211948146526
4,28.82322941310899,14.411614706554495,14.411614706554495,1.0,True,334.75118897436164
4,28.8904548418329,14.44522742091645,14.44522742091645,1.0,True,350.7764892462638
4,41.279798655261246,20.639899327630623,20.639899327630623,1.0,True,775.6291919777752
4,37.84919963627283,18.924599818136414,18.924599818136414,1.0,True,688.2929093942256
4,25.842026580652664,12.921013290326332,12.921013290326332,1.0,True,291.9381156074841
4,28.02574556354118,14.013101247255216,14.01287278177059,1.0000163039719396,False,315.06396101121095
4,39.287208889342814,19.643767880703013,19.643604444671407,1.0000083200632586,False,444.53235803951793
4,23.21020364521718,11.60534788188914,11.60510182260859,1.0000212026817439,False,220.05303664508597
4,45.041965045892255,22.520982522946127,22.520982522946127,1.0,True,763.7283853987607
4,14.357516969524479,7.178773517788343,7.178758484762239,1.000002094098323,False,69.29142385667308
4,44.67523383893846,22.33761691946923,22.33761691946923,1.0,True,965.7852117330184
4,44.97595012415166,22.487986713535665,22.48797506207583,1.0000005181195641,False,980.6302885200066
4,25.020695835504362,12.510347917752181,12.510347917752181,1.0,True,258.3550922072754
4,36.88847517375208,18.44423758687604,18.44423758687604,1.0,True,661.5402681850443
4,36.14061926068749,18.070309630343743,18.070309630343743,1.0,True,637.2314056386621
4,33.29098226171544,16.645699661903897,16.64549113085772,1.0000125277797174,False,553.4173591585985
4,18.655220804365758,9.327610402182879,9.327610402182879,1.0,True,127.57915189985786
4,33.85773367085947,16.92897832009784,16.928866835429734,1.000006585477291,False,524.0716771885262
4,50.127550556826634,25.063775278413317,25.063775278413317,1.0,True,1211.2021540169558
4,46.75993571134538,23.38389364767139,23.37996785567269,1.0001679126345653,False,1045.6602634190315
4,28.2498513150772,14.125873080133356,14.1249256575386,1.0000670745190259,False,186.056943781809
4,42.98664654650825,21.493323273254124,21.493323273254124,1.0,True,893.6221205381428
4,21.976900422612236,10.988450211306118,10.988450211306118,1.0,True,236.98960262370008
4,35.88413902444327,17.942069512221636,17.942069512221636,1.0,True,622.1220310267256
4,37.31173872008452,18.65586936004226,18.65586936004226,1.0,True,587.1633866397361
4,52.50514130383087,26.252570651915434,26.252570651915434,1.0,True,1309.596305576827
4,37.1059651200901,18.553093803485265,18.55298256004505,1.0000059959868908,False,645.1612898700029
4,38.19015872226975,19.095834119751594,19.095079361134875,1.0000395263409199,False,710.8201815873588
4,30.98960313249772,15.494843618183806,15.49480156624886,1.0000027139382692,False,434.82918454441244
4,40.85762367961718,20.42881183980859,20.42881183980859,1.0,True,86.18570479204647
4,42.869380468675324,21.434690234337662,21.434690234337662,1.0,True,897.3064865022261
4,15.185365817905913,7.592928529883651,7.592682908952956,1.0000323496889887,False,99.11211631131242
4,40.83869360217185,20.419346801085926,20.419346801085926,1.0,True,760.2137063857526
4,30.758452031597482,15.379226015798741,15.379226015798741,1.0,True,347.6890418028618
4,38.67690453438084,19.33910655186815,19.33845226719042,1.0000338333527776,False,661.4297482509508
4,31.803523700479165,15.901761850239582,15.901761850239582,1.0,True,431.6087734345253
4,41.17485635386094,20.58742817693047,20.58742817693047,1.0,True,733.5376164643014
4,46.35642055040827,23.179372007603586,23.178210275204133,1.0000501217473505,False,1043.8861563216533
4,50.608711793574884,25.304355896787442,25.304355896787442,1.0,True,1250.2801309183258
4,36.624113914658174,18.312496558008508,18.312056957329087,1.0000240060786423,False,186.55378927777343
4,51.688448689871855,25.844224344935927,25.844224344935927,1.0,True,1301.6936870404315
4,38.97162100851305,19.485810504256524,19.485810504256524,1.0,True,728.9909850032304
4,31.487228933771284,15.743614466885642,15.743614466885642,1.0,True,218.29366573088296
4,42.04045578028468,21.02355028012721,21.02022789014234,1.000158056801393,False,842.7005991356114
4,38.212623155764796,19.106311577882398,19.106311577882398,1.0,True,710.7260312013046
4,27.082293331887673,13.541146665943836,13.541146665943836,1.0,True,203.11677266095023
4,37.77177868148214,18.88588934074107,18.88588934074107,1.0,True,555.9981834596779
4,30.4364314221328,15.218730603534702,15.2182157110664,1.0000338339578094,False,461.92116301515824
4,47.68970019781843,23.844850098909216,23.844850098909216,1.0,True,1098.899010530814
4,49.64800542035964,24.82400271017982,24.82400271017982,1.0,True,1167.7883143043364
4,29.413570772308102,14.706785386154051,14.706785386154051,1.0,True,411.16188002597346
4,40.53316852313,20.266584261565,20.266584261565,1.0,True,792.058331221854
4,36.081461441906896,18.040732397542104,18.040730720953448,1.0000000929335227,False,649.0864116941841
4,51.51496759244952,25.75748379622476,25.75748379622476,1.0,True,1248.6476709302128
4,34.052688697666404,17.026344348833202,17.026344348833202,1.0,True,524.7190099105667
4,51.486818015774,25.743448569895886,25.743409007887,1.0000015367820507,False,1242.356421420468
4,40.917582788185925,20.461871055044256,20.458791394092962,1.0001505299551654,False,798.1723019571267
4,27.818707743261626,13.911440521147945,13.909353871630813,1.0001500177173137,False,383.0908196973616
4,31.588742485017384,15.794371242508692,15.794371242508692,1.0,True,435.99292995642634
4,30.780198463082986,15.390099231541493,15.390099231541493,1.0,True,457.1978738785625
4,39.239699917926416,19.62148908709176,19.619849958963208,1.000083544376332,False,761.6765152491154
4,33.27038188748312,16.636759033735014,16.63519094374156,1.000094263420165,False,500.60526499980534
4,34.637374686602534,17.318687343301267,17.318687343301267,1.0,True,580.8099239674511
4,36.94267147467958,18.47133573733979,18.47133573733979,1.0,True,577.5926788980496
4,29.66798100342982,14.83399050171491,14.83399050171491,1.0,True,437.6161520680047
4,46.35197530618048,23.17598765309024,23.17598765309024,1.0,True,1067.4260828791028
4,38.97734082198115,19.488670410990576,19.488670410990576,1.0,True,685.1496354735687
4,36.15011391377974,18.07505695688987,18.07505695688987,1.0,True,405.73042511375786
4,48.13411813739899,24.067059068699496,24.067059068699496,1.0,True,1113.9462310608583
4,38.05325042262559,19.027327038876923,19.026625211312794,1.0000368866026599,False,695.7042278938111
4,28.324728087356373,14.162364043678187,14.162364043678187,1.0,True,278.23643327293104
4,37.38095100822023,18.690475504110115,18.690475504110115,1.0,True,659.5909193410695
4,44.284516487655324,22.142258243827662,22.142258243827662,1.0,True,522.4743638505643
4,44.01089581470925,22.005447907354625,22.005447907354625,1.0,True,924.1617088830602
4,46.5578045221054,23.2789022610527,23.2789022610527,1.0,True,865.0334184748203
4,17.700803322626655,8.850401661313327,8.850401661313327,1.0,True,108.32219400367033
4,31.89074589099286,15.94537294549643,15.94537294549643,1.0,True,416.85419776908907
4,25.29617362547574,12.648116846594359,12.64808681273787,1.0000023745770357,False,319.1855015279762
4,38.31980504070766,19.15990252035383,19.15990252035383,1.0,True,713.6239069405531
4,45.20199368611616,22.60099684305808,22.60099684305808,1.0,True,939.0959664146698
4,33.76383209967622,16.88216468906683,16.88191604983811,1.0000147281403358,False,558.4910617708725
4,40.60828972528151,20.30435426033171,20.304144862640754,1.0000103130514666,False,701.3744893505759
4,35.11826904981328,17.560619943518187,17.55913452490664,1.0000845952065258,False,548.8031151642323
4,46.01962388082481,23.010231122483457,23.009811940412405,1.000018217535725,False,1054.1565350702895
4,32.07201727112195,16.036090394246877,16.036008635560975,1.0000050984436188,False,454.83864298340416
4,40.01613618753976,20.008161439853755,20.00806809376988,1.0000046654221406,False,753.047056185042
4,23.051765822360434,11.52609828672084,11.525882911180217,1.0000186862509608,False,253.7637500487711
4,44.16112019017055,22.080560095085275,22.080560095085275,1.0,True,946.8827294360738
4,41.719337420423514,20.859668710211757,20.859668710211757,1.0,True,808.0956206247265
4,11.036961196527203,5.518480778943858,5.518480598263602,1.0000000327409426,False,54.59893578698845
4,40.41246978407689,20.206234892038445,20.206234892038445,1.0,True,788.3171211926332
4,40.816818071546514,20.410991800268913,20.408409035773257,1.0001265539362294,False,823.5747182085274
4,43.327373317857415,21.663686658928707,21.663686658928707,1.0,True,577.7055607557401
4,35.63552216573752,17.81776108286876,17.81776108286876,1.0,True,619.8643725327003
4,29.187588397478233,14.593794198739117,14.593794198739117,1.0,True,356.08752973114326
4,35.90089132905981,17.953843392126235,17.950445664529905,1.0001892837459208,False,626.9047838850717
4,28.986297374020168,14.493619756127933,14.493148687010084,1.0000325028831223,False,419.4421485313044
4,34.22041475467706,17.11020737733853,17.11020737733853,1.0,True,500.15285193706603
4,42.40257828698708,21.202620394619274,21.20128914349354,1.0000627910461823,False,851.1035499636578
4,51.615557997723045,25.811587300508798,25.807778998861522,1.0001475640986945,False,1217.4562739740695
4,46.80774101785854,23.40394791482903,23.40387050892927,1.0000033073973695,False,1057.5246288661147
4,37.83392377550219,18.92011186247885,18.916961887751096,1.000166515889097,False,707.4758087045258
4,45.039905563947144,22.520134258861848,22.519952781973572,1.0000080584932851,False,949.8350129136936
4,42.35327410788323,21.177221621229144,21.176637053941615,1.000027604349361,False,886.9902836063445
4,31.659666025065007,15.829833012532504,15.829833012532504,1.0,True,497.6508716151639
4,49.964525470404354,24.985914259288382,24.982262735202177,1.0001461646659036,False,1244.5963435597284
4,36.50530840473182,18.25265420236591,18.25265420236591,1.0,True,263.90627053805565
4,38.494211552497,19.24731628603432,19.2471057762485,1.0000109372176922,False,644.6914824816987
4,44.38527030821867,22.193602067727706,22.192635154109336,1.0000435691215421,False,977.7294624361468
4,43.59990439567852,21.79995219783926,21.79995219783926,1.0,True,744.2998472877498
4,31.69757718327327,15.848788591636636,15.848788591636636,1.0,True,81.1347860614359
4,39.66456980189276,19.835607946798714,19.83228490094638,1.0001675573878113,False,783.3533225070929
4,34.16262659141887,17.086314275388414,17.081313295709435,1.000292774893382,False,582.6721022964178
4,36.23498238503488,18.11749119251744,18.11749119251744,1.0,True,635.2428813935941
4,35.35132185495469,17.675660927477345,17.675660927477345,1.0,True,542.191884908866
4,40.024758825825785,20.012408855025512,20.012379412912892,1.0000014711950045,False,704.9668568849206
4,39.48321008756759,19.741605043783796,19.741605043783796,1.0,True,665.2377530029568
4,38.739421075210785,19.372174299080765,19.369710537605393,1.0001271966078475,False,749.898700652934
4,35.120805901575736,17.560610437668448,17.560402950787868,1.0000118156104483,False,489.07610495917186
4,30.115965847836566,15.058007651327936,15.057982923918283,1.0000016421462141,False,68.23758282630337
4,16.55291582904909,8.276457914524546,8.276457914524546,1.0,True,134.68421658858583
4,44.622456606847905,22.311228303423952,22.311228303423952,1.0,True,957.0725238015767
4,45.00507804895255,22.503042513906195,22.502539024476274,1.000022374783102,False,757.9359845490584
4,38.244083974347184,19.122627186880006,19.122041987173592,1.0000306034108075,False,726.8886342281874
4,30.337698984235217,15.171037180680594,15.168849492117609,1.000144222445092,False,457.43572645658026
4,32.93074723620168,16.46537361810084,16.46537361810084,1.0,True,525.7140553331549
4,31.647472321442848,15.823736160721424,15.823736160721424,1.0,True,356.02778422249196
4,50.88888260763941,25.444441303819705,25.444441303819705,1.0,True,1246.8440218048008
4,27.891320735149566,13.946851916508628,13.945660367574783,1.0000854422739718,False,146.97930468117403
4,39.22289785788974,19.61425382499917,19.61144892894487,1.0001430233974278,False,626.974800015874
4,32.162259495272274,16.081129747636137,16.081129747636137,1.0,True,299.72852616133656
4,29.721317325205256,14.860658662602628,14.860658662602628,1.0,True,417.03355086283403
4,51.09029153991681,25.551330867827442,25.545145769958406,1.0002421241955217,False,1163.460482682247
4,33.48133353892954,16.740705070429215,16.74066676946477,1.0000022878995785,False,559.7094808673871
4,37.925043885969444,18.965604996638728,18.962521942984722,1.0001625866888,False,717.1508340460794
4,32.949316381378225,16.474658190689112,16.474658190689112,1.0,True,471.04446977500714
4,43.09166331979777,21.545831659898884,21.545831659898884,1.0,True,902.2350021028913
4,42.84891200667148,21.424621282532204,21.42445600333574,1.0000077145107646,False,709.6073441708688
4,32.11119192974209,16.057185727098055,16.055595964871046,1.0000990160832701,False,422.9659204574264
4,51.06133271679763,25.530666358398815,25.530666358398815,1.0,True,1053.5531976775062
4,32.36188115729001,16.180940578645004,16.180940578645004,1.0,True,475.16640207161396
4,20.81977848624632,10.40988924312316,10.40988924312316,1.0,True,198.21348529501023
4,34.56779940309206,17.28430802989455,17.28389970154603,1.0000236247811878,False,525.1565287451283
4,29.382617985837406,14.691308992918703,14.691308992918703,1.0,True,422.70807098376685
4,29.97483251346913,14.987509958279905,14.987416256734566,1.0000062520146058,False,334.5601990018041
4,40.647685173786584,20.32385685572573,20.323842586893292,1.000000702073556,False,819.165972293996
4,33.08800189504455,16.544000947522274,16.544000947522274,1.0,True,468.612122238776
4,24.33180852163129,12.165904260815646,12.165904260815646,1.0,True,165.53527983971208
4,36.413271531224616,18.206635765612308,18.206635765612308,1.0,True,278.9432356413324
4,46.78137021677158,23.39068510838579,23.39068510838579,1.0,True,739.8284987916337
4,31.529151575618112,15.764575787809056,15.764575787809056,1.0,True,483.5720713794053
4,32.9344017535353,16.46721869325731,16.46720087676765,1.0000010819379561,False,529.9579151833333
4,52.148504708052165,26.07928905330465,26.074252354026083,1.000193167543605,False,1319.9940725604938
5,36.214173847743666,18.940106042610253,18.107086923871833,1.0460051427510515,False,557.4356255944149
5,32.11819018139566,16.3206206715723,16.05909509069783,1.016285200342699,False,309.3162631047382
5,26.791024822353847,14.185760385274293,13.395512411176924,1.0589934860153616,False,283.1906036419664
5,31.436705728540932,15.718352864270466,15.718352864270466,1.0,True,236.4430877302898
5,31.582108343268423,15.791054171634212,15.791054171634212,1.0,True,230.3236435649074
5,16.503757504611063,8.251878752305531,8.251878752305531,1.0,True,65.11083870995596
5,37.19746651538717,18.598733257693585,18.598733257693585,1.0,True,556.7719251006783
5,30.22714549082263,15.70014653463236,15.113572745411314,1.0388110607003322,False,435.09988908875437
5,38.760817246071746,19.94215773221135,19.380408623035873,1.0289854109942642,False,767.0857595463295
5,25.083810318080452,12.603240692580075,12.541905159040226,1.004890447883481,False,196.88860073245021
5,20.853199789888034,10.93615116839827,10.426599894944017,1.0488703200073248,False,126.81426150174451
5,35.6604279953168,18.699170674375154,17.8302139976584,1.0487350671635725,False,612.3176215622565
5,37.41648015435926,19.025780211703374,18.70824007717963,1.016973276653162,False,625.674149624442
5,23.818381198026323,11.909190599013161,11.909190599013161,1.0,True,122.64150002988882
5,30.22139362897599,15.197107159999579,15.110696814487994,1.0057184884702826,False,437.8854316587538
5,27.125010358357496,13.68057935964181,13.562505179178748,1.0087059270321481,False,348.6874671879671
5,37.7122033628061,18.85610678081169,18.85610168140305,1.0000002704381175,False,742.5495047164521
5,14.487500347115924,7.243750173557962,7.243750173557962,1.0,True,54.3152818409806
5,26.39485546664587,13.33969655804142,13.197427733322934,1.0107800419591815,False,386.35673623958814
5,30.595764413133804,15.297882206566902,15.297882206566902,1.0,True,236.51371237823938
5,25.942162901511708,12.971081450755854,12.971081450755854,1.0,True,120.96175356906124
5,37.35226273896959,19.091867302498112,18.676131369484796,1.0222602810393908,False,705.2125309773566
5,26.29427638291804,13.809464886327799,13.14713819145902,1.0503780127069067,False,229.93387081881647
5,19.344643473149667,9.709150722267996,9.672321736574833,1.003807667558648,False,109.65976982676416
5,33.1610560119751,16.58052800598755,16.58052800598755,1.0,True,262.4530994192661
5,18.953206483470606,9.982223965070805,9.476603241735303,1.0533546367234972,False,154.25267285055895
5,19.228682031746565,9.614341015873283,9.614341015873283,1.0,True,83.66767193199176
5,24.645862682338816,12.912510934445095,12.322931341169408,1.0478441027506153,False,178.77269365658134
5,34.44850404850783,17.827595178851467,17.224252024253914,1.0350286998673712,False,561.1444746022452
5,26.468750711245956,13.86576859384601,13.234375355622978,1.04770857870181,False,282.9570917280249
5,26.13761218558552,13.816161931769777,13.06880609279276,1.0571862367281715,False,287.07605909883694
5,44.59457212993603,22.328743088846704,22.297286064968016,1.0014108005694966,False,656.2551933790369
5,31.675622625310947,15.837811312655473,15.837811312655473,1.0,True,183.61071697496578
5,14.967142633148276,7.483571316574138,7.483571316574138,1.0,True,40.68406562996844
5,46.47927768203886,24.080187590756417,23.23963884101943,1.0361687526853198,False,1133.593497984658
5,32.225674353595096,16.83118680249329,16.112837176797548,1.0445824418017555,False,431.8729528055879
5,41.59988737916931,21.053430208170457,20.799943689584655,1.0121868848478053,False,898.6399076373957
5,20.927908992418004,10.463954496209002,10.463954496209002,1.0,True,101.15611707807331
5,41.31009078408759,20.655045392043796,20.655045392043796,1.0,True,872.5505398609089
5,28.61582579571801,14.307912897859005,14.307912897859005,1.0,True,237.9405176435905
5,43.484503681852004,22.857110831223988,21.742251840926002,1.0512761510838293,False,857.2417539248588
5,45.07190500229544,22.53595250114772,22.53595250114772,1.0,True,951.5028638908316
5,31.98725499990794,15.99362749995397,15.99362749995397,1.0,True,233.59747817110429
5,24.312585792665885,12.452793426683744,12.156292896332943,1.02439070306049,False,234.85370741753673
5,35.15544450841488,17.617761787459525,17.57772225420744,1.0022778567480495,False,485.82963534965756
5,32.45319504177119,17.31002513529774,16.226597520885594,1.066768625586334,False,489.62574666376537
5,36.309861294406986,19.452064769518636,18.154930647203493,1.0714480351107785,False,721.0796056521691
5,31.741714612006476,16.17226912747756,15.870857306003238,1.0189915274054107,False,509.9567122924137
5,29.644733044062754,14.847741804711523,14.822366522031377,1.0017119589265606,False,287.42564865143663
5,30.432774653550922,15.216387326775461,15.216387326775461,1.0,True,230.7086600246398
5,27.629315404121108,14.597005345547263,13.814657702060554,1.0566317067248083,False,267.8553185417218
5,21.11276687151421,10.556383435757105,10.556383435757105,1.0,True,112.30949036207711
5,42.05261548773676,21.05397664582074,21.02630774386838,1.001315918243441,False,794.7455807384049
5,3.8726399059672127,2.0351677581637064,1.9363199529836064,1.0510493139461734,False,4.408157101282828
5,34.644298084823305,17.322149042411652,17.322149042411652,1.0,True,342.32324771860436
5,22.866786846137952,11.965477686567697,11.433393423068976,1.0465377376435891,False,218.3671414610696
5,37.56959257215922,18.82969213123921,18.78479628607961,1.0023900096905958,False,484.3428157366115
5,27.20257772417407,13.831793632178382,13.601288862087035,1.0169472740729644,False,210.3982223663762
5,28.234454034679118,14.119922716648274,14.117227017339559,1.0001909510490554,False,249.48480613097664
5,30.348784955455763,15.707506955298427,15.174392477727881,1.0351325088205687,False,517.9331306979844
5,40.91229667951487,20.481984681473396,20.456148339757434,1.001263011065761,False,742.5719998835284
5,36.693933062304694,18.42742494799015,18.346966531152347,1.0043853798229363,False,631.0200493149964
5,31.26579253625209,16.3287637287136,15.632896268126045,1.0445130223250032,False,456.41310156074366
5,25.300337126217634,12.966176630725359,12.650168563108817,1.0249805420410052,False,222.75593667701952
5,36.536730573279435,18.268365286639717,18.268365286639717,1.0,True,284.19276505954645
5,37.7676500678552,18.8838250339276,18.8838250339276,1.0,True,610.5305914247407
5,37.65205692135315,19.420527843925733,18.826028460676575,1.031578587299543,False,857.2562243557178
5,34.78223559756201,19.171159192668256,17.391117798781004,1.1023534780502735,False,705.9207343999861
5,36.05802369320718,18.782816423918124,18.02901184660359,1.0418106429641367,False,521.388758253407
5,13.95703404875306,7.3622709613767805,6.97851702437653,1.054990757443131,False,82.12058236165453
5,29.514057060041875,15.012960605969273,14.757028530020937,1.01734306303113,False,251.5509748804179
5,19.236251947630066,10.220836831302053,9.618125973815033,1.062664063574118,False,161.88568065954524
5,35.537149387290654,18.583158138210198,17.768574693645327,1.045844051006308,False,494.50280593532494
5,27.352160083230444,13.676080041615222,13.676080041615222,1.0,True,265.4379916319874
5,21.14512183425619,11.337500181761218,10.572560917128095,1.0723513697985776,False,210.18095962681804
5,29.06877685522656,14.53438842761328,14.53438842761328,1.0,True,212.69994306843685
5,36.165221441349516,18.17516007527956,18.082610720674758,1.0051181411818475,False,602.7264310411138
5,13.23417789854774,6.644077294108952,6.61708894927387,1.004078582748694,False,85.65248096266959
5,29.141640928072487,14.62469333926686,14.570820464036244,1.0036973124034838,False,326.5866204700528
5,23.99670888377131,12.600191252824605,11.998354441885654,1.0501599460037594,False,226.3680642356956
5,40.18850522720943,20.94793018685752,20.094252613604716,1.0424836688215429,False,617.1801146614488
5,33.27277413947071,16.99728658538591,16.636387069735356,1.021693382952546,False,535.1926997046501
5,35.77463002304496,18.75232223311874,17.88731501152248,1.048358695591767,False,454.222374462833
5,37.44719303598431,18.723596517992156,18.723596517992156,1.0,True,519.3677950862627
5,32.35886882775089,17.01714575405094,16.179434413875445,1.0517763055707978,False,461.1013012578542
5,28.452866751232477,14.907929930544254,14.226433375616239,1.0479035424364398,False,335.12854686132255
5,48.318747334040964,24.21424168633175,24.159373667020482,1.0022710861658706,False,1078.9090957250728
5,28.061098278995914,14.12855157433574,14.030549139497957,1.006984932226344,False,230.62913924907176
5,20.430302705282873,10.464222321811835,10.215151352641437,1.0243825040444452,False,148.96528169251684
5,24.112556593222592,12.4385598732012,12.056278296611296,1.0317080916004862,False,355.79825780896095
5,22.232155380278243,11.116077690139122,11.116077690139122,1.0,True,119.75704763012375
5,12.692770215067778,6.656277623085271,6.346385107533889,1.0488297684903338,False,67.92264278203511
5,34.038508187260376,17.71771229676628,17.019254093630188,1.0410392958054198,False,572.0230605875706
5,39.08807831287236,19.551936766411835,19.54403915643618,1.0004040930286948,False,709.8919908324533
5,35.304728039125216,17.664421992934866,17.652364019562608,1.0006830798049993,False,554.7026976193565
5,30.69942436291833,16.098772801376967,15.349712181459164,1.0487996524666168,False,277.80683070177383
5,13.346256361283782,6.673128180641891,6.673128180641891,1.0,True,44.39727834986279
5,37.91244290082435,20.760349409556426,18.956221450412176,1.0951733953870337,False,756.5199004824043
5,39.92019864830608,20.59403614206109,19.96009932415304,1.0317602035747861,False,659.4895259113981
5,17.48338224476064,8.74169112238032,8.74169112238032,1.0,True,71.40328302923297
5,33.41686023560309,16.95331611579215,16.708430117801544,1.0146564336843171,False,609.2037088569718
5,7.756799764532284,4.076353369757392,3.878399882266142,1.0510399890419722,False,17.713670833939226
5,32.8998574703115,17.311701304439772,16.44992873515575,1.052387617184158,False,408.4935559109168
5,25.183001930685425,13.393427986280505,12.591500965342712,1.063687960882904,False,295.80426372386535
5,45.52164382717888,22.76082191358944,22.76082191358944,1.0,True,814.6681510720952
5,32.26285104962617,17.178072136504618,16.131425524813086,1.0648824625003908,False,454.3743489724858
5,12.900322262935196,6.77960744881449,6.450161131467598,1.0510756724726864,False,69.76710169354902
5,12.273299706639829,6.433369564029265,6.1366498533199145,1.048352067952651,False,43.712750256656676
5,32.5297451158022,17.201048825672476,16.2648725579011,1.0575581680359742,False,365.8746569801869
5,41.893352368192794,21.374268692030643,20.946676184096397,1.0204133822557917,False,878.351117807836
5,17.87763728001612,9.031067712839823,8.93881864000806,1.0103200519606559,False,90.91855809443926
5,39.13604590744017,19.590942676256688,19.568022953720085,1.0011712845283762,False,738.1170068633819
5,22.922510428096366,11.487600628402149,11.461255214048183,1.002298650004903,False,222.66171056891642
5,46.750224272585044,25.237295007531987,23.375112136292522,1.0796651952034153,False,1139.4677118239588
5,27.270386226662765,13.635193113331383,13.635193113331383,1.0,True,153.69308446803763
5,39.30811600211331,19.654058001056654,19.654058001056654,1.0,True,337.0917955831589
5,33.669858811757955,18.462067749078923,16.834929405878977,1.0966525195307162,False,646.8579895451596
5,39.02224308219347,19.511121541096735,19.511121541096735,1.0,True,268.4227769284984
5,37.741567657266934,18.985537174029922,18.870783828633467,1.0060810057726555,False,497.76491541781866
5,16.616282820978395,8.746613252318829,8.308141410489197,1.0527761649887244,False,84.89165129927022
5,6.02965626601208,3.168903645524649,3.01482813300604,1.0511059024664808,False,10.698452084678017
5,41.55555550260053,20.777777751300263,20.777777751300263,1.0,True,700.8010572200213
5,28.010178534423755,14.91175401156808,14.005089267211877,1.0647382338703721,False,357.85029361301355
5,33.56564690231334,17.99585705806629,16.78282345115667,1.0722782796613413,False,557.5454545948161
5,23.942863068541264,11.986478730528445,11.971431534270632,1.0012569253906467,False,225.87462771983044
5,23.789974157938698,11.894987078969349,11.894987078969349,1.0,True,114.88420804935872
5,20.86663093071612,10.928837552439004,10.43331546535806,1.047494211090064,False,126.41708050964914
5,15.193251364850559,7.9561039115892696,7.596625682425279,1.0473207769069943,False,67.31112894071457
5,11.082107450746777,5.825546420448652,5.541053725373389,1.051342706491461,False,36.288752206327075
5,37.5289138491292,18.7644569245646,18.7644569245646,1.0,True,598.3684885832931
5,38.81984503805194,19.40992251902597,19.40992251902597,1.0,True,544.0043295370775
5,33.97702217479228,16.992953438312636,16.98851108739614,1.0002614914805448,False,646.7818102710255
5,33.389967826339834,16.694983913169917,16.694983913169917,1.0,True,225.6964712961186
5,41.09612802232737,20.62606409863253,20.548064011163685,1.0037959823089158,False,950.8955544982482
5,35.06875404301619,17.555885995786483,17.534377021508096,1.0012266745634593,False,447.7782280072569
5,32.218962250961425,16.673614900957933,16.109481125480713,1.0350187427567061,False,438.0321460958919
5,30.562768874221682,15.281384437110841,15.281384437110841,1.0,True,306.3335900579788
