run,log_file,idx,vt_s,dt_s,action,channel,x,y,result
3,r03_20260912_222410.jsonl,17,101.0,6.0,measure,17,0.0,0.0,no_signal
3,r03_20260912_222410.jsonl,18,107.0,6.0,measure,18,0.0,0.0,no_signal
3,r03_20260912_222410.jsonl,19,113.0,6.0,measure,19,0.0,0.0,no_signal
3,r03_20260912_222410.jsonl,20,119.0,6.0,measure,20,0.0,0.0,no_signal
3,r03_20260912_222410.jsonl,21,195.0,76.0,measure,5,-223.804,-269.095,direction
3,r03_20260912_222410.jsonl,22,201.0,6.0,measure,1,-223.804,-269.095,direction
3,r03_20260912_222410.jsonl,23,207.0,6.0,measure,2,-223.804,-269.095,direction
3,r03_20260912_222410.jsonl,24,213.0,6.0,measure,13,-223.804,-269.095,direction
3,r03_20260912_222410.jsonl,25,219.0,6.0,measure,16,-223.804,-269.095,direction
3,r03_20260912_222410.jsonl,26,249.0,30.0,measure,5,-343.079,-282.263,direction
3,r03_20260912_222410.jsonl,27,278.0,29.0,measure,5,-440.379,-352.496,direction
3,r03_20260912_222410.jsonl,28,305.794,27.794,clear,5,-550.518,-381.802,success
3,r03_20260912_222410.jsonl,29,436.006,130.212,clear,13,8.372,-99.68,success
3,r03_20260912_222410.jsonl,30,473.001,36.995,measure,1,-23.813,51.915,direction
3,r03_20260912_222410.jsonl,31,502.001,29.0,measure,1,23.533,162.18,direction
3,r03_20260912_222410.jsonl,32,541.52,39.519,clear,1,27.704,334.723,success
3,r03_20260912_222410.jsonl,33,575.137,33.618,measure,2,46.677,471.502,direction
3,r03_20260912_222410.jsonl,34,604.137,29.0,measure,2,125.612,561.886,direction
3,r03_20260912_222410.jsonl,35,633.137,29.0,measure,2,148.001,679.779,direction
3,r03_20260912_222410.jsonl,36,657.08,23.943,clear,2,199.092,759.531,success
3,r03_20260912_222410.jsonl,37,733.08,76.0,measure,16,471.121,539.304,direction
3,r03_20260912_222410.jsonl,38,883.577,150.497,clear,16,794.188,-112.509,success
3,r03_20260912_222410.jsonl,39,964.212,80.635,measure,15,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,40,970.212,6.0,measure,17,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,41,976.212,6.0,measure,14,1150.0,0.0,direction
3,r03_20260912_222410.jsonl,42,982.212,6.0,measure,18,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,43,988.212,6.0,measure,19,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,44,994.212,6.0,measure,12,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,45,1000.212,6.0,measure,20,1150.0,0.0,direction
3,r03_20260912_222410.jsonl,46,1006.212,6.0,measure,11,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,47,1012.212,6.0,measure,10,1150.0,0.0,direction
3,r03_20260912_222410.jsonl,48,1018.212,6.0,measure,9,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,49,1024.212,6.0,measure,8,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,50,1030.212,6.0,measure,7,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,51,1036.212,6.0,measure,6,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,52,1042.212,6.0,measure,4,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,53,1048.212,6.0,measure,3,1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,54,1054.212,6.0,measure,10,1150.0,0.0,direction
3,r03_20260912_222410.jsonl,55,1060.212,6.0,measure,14,1150.0,0.0,direction
3,r03_20260912_222410.jsonl,56,1066.212,6.0,measure,20,1150.0,0.0,direction
3,r03_20260912_222410.jsonl,57,1142.212,76.0,measure,10,1089.043,344.651,direction
3,r03_20260912_222410.jsonl,58,1195.885,53.673,clear,10,1199.452,561.529,success
3,r03_20260912_222410.jsonl,59,1271.885,76.0,measure,20,1036.271,871.161,direction
3,r03_20260912_222410.jsonl,60,1305.268,33.384,measure,20,1006.886,1010.003,direction
3,r03_20260912_222410.jsonl,61,1334.268,29.0,measure,20,929.428,1101.656,direction
3,r03_20260912_222410.jsonl,62,1363.268,29.0,measure,20,897.429,1217.311,direction
3,r03_20260912_222410.jsonl,63,1383.109,19.841,clear,20,854.339,1277.722,success
3,r03_20260912_222410.jsonl,64,1459.109,76.0,measure,14,736.873,1607.422,direction
3,r03_20260912_222410.jsonl,65,1515.802,56.692,measure,14,802.067,1357.318,direction
3,r03_20260912_222410.jsonl,66,1554.873,39.072,measure,14,965.685,1309.869,direction
3,r03_20260912_222410.jsonl,67,1585.939,31.065,measure,14,986.34,1181.19,direction
3,r03_20260912_222410.jsonl,68,1614.939,29.0,measure,14,1038.011,1072.884,direction
3,r03_20260912_222410.jsonl,69,1641.572,26.633,clear,14,1063.467,967.755,success
3,r03_20260912_222410.jsonl,70,1745.428,103.856,measure,15,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,71,1751.428,6.0,measure,12,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,72,1757.428,6.0,measure,11,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,73,1763.428,6.0,measure,17,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,74,1769.428,6.0,measure,18,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,75,1775.428,6.0,measure,9,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,76,1781.428,6.0,measure,19,575.0,995.929,direction
3,r03_20260912_222410.jsonl,77,1787.428,6.0,measure,8,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,78,1793.428,6.0,measure,7,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,79,1799.428,6.0,measure,6,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,80,1805.428,6.0,measure,4,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,81,1811.428,6.0,measure,3,575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,82,1817.428,6.0,measure,19,575.0,995.929,direction
3,r03_20260912_222410.jsonl,83,1892.428,75.0,measure,19,721.642,1313.728,direction
3,r03_20260912_222410.jsonl,84,1987.349,94.921,clear,19,1159.276,1210.679,success
3,r03_20260912_222410.jsonl,85,2342.853,355.504,measure,18,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,86,2348.853,6.0,measure,17,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,87,2354.853,6.0,measure,15,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,88,2360.853,6.0,measure,12,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,89,2366.853,6.0,measure,11,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,90,2372.853,6.0,measure,9,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,91,2378.853,6.0,measure,8,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,92,2384.853,6.0,measure,7,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,93,2390.853,6.0,measure,6,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,94,2396.853,6.0,measure,4,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,95,2402.853,6.0,measure,3,-575.0,995.929,no_signal
3,r03_20260912_222410.jsonl,96,2637.853,235.0,measure,3,-1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,97,2643.853,6.0,measure,4,-1150.0,0.0,direction
3,r03_20260912_222410.jsonl,98,2649.853,6.0,measure,6,-1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,99,2655.853,6.0,measure,7,-1150.0,0.0,direction
3,r03_20260912_222410.jsonl,100,2661.853,6.0,measure,8,-1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,101,2667.853,6.0,measure,9,-1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,102,2673.853,6.0,measure,11,-1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,103,2679.853,6.0,measure,12,-1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,104,2685.853,6.0,measure,15,-1150.0,0.0,direction
3,r03_20260912_222410.jsonl,105,2691.853,6.0,measure,17,-1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,106,2697.853,6.0,measure,18,-1150.0,0.0,no_signal
3,r03_20260912_222410.jsonl,107,2703.853,6.0,measure,4,-1150.0,0.0,direction
3,r03_20260912_222410.jsonl,108,2709.853,6.0,measure,7,-1150.0,0.0,direction
3,r03_20260912_222410.jsonl,109,2715.853,6.0,measure,15,-1150.0,0.0,direction
3,r03_20260912_222410.jsonl,110,2791.853,76.0,measure,7,-1473.147,134.447,direction
3,r03_20260912_222410.jsonl,111,2847.981,56.128,clear,7,-1606.699,352.428,success
3,r03_20260912_222410.jsonl,112,2923.981,76.0,measure,15,-1553.516,6.492,direction
3,r03_20260912_222410.jsonl,113,2998.981,75.0,measure,15,-1538.31,-343.178,direction
3,r03_20260912_222410.jsonl,114,3058.03,59.049,measure,15,-1400.821,-575.834,direction
3,r03_20260912_222410.jsonl,115,3098.434,40.404,measure,15,-1376.475,-751.171,direction
3,r03_20260912_222410.jsonl,116,3127.434,29.0,measure,15,-1326.789,-860.401,direction
3,r03_20260912_222410.jsonl,117,3156.434,29.0,measure,15,-1302.87,-977.993,direction
3,r03_20260912_222410.jsonl,118,3184.634,28.201,measure,15,-1313.753,-1093.485,direction
3,r03_20260912_222410.jsonl,119,3200.016,15.381,clear,15,-1262.587,-1084.743,success
3,r03_20260912_222410.jsonl,120,3276.016,76.0,measure,4,-1171.646,-1422.722,direction
3,r03_20260912_222410.jsonl,121,3331.455,55.439,measure,4,-1109.439,-1178.317,direction
3,r03_20260912_222410.jsonl,122,3368.701,37.245,measure,4,-1151.127,-1022.573,direction
3,r03_20260912_222410.jsonl,123,3397.701,29.0,measure,4,-1134.446,-903.738,direction
3,r03_20260912_222410.jsonl,124,3426.701,29.0,measure,4,-1153.965,-785.336,direction
3,r03_20260912_222410.jsonl,125,3455.701,29.0,measure,4,-1135.148,-666.821,direction
3,r03_20260912_222410.jsonl,126,3470.978,15.277,measure,4,-1111.142,-712.255,direction
3,r03_20260912_222410.jsonl,127,3486.0,15.022,clear,4,-1148.844,-679.248,success
3,r03_20260912_222410.jsonl,128,3623.085,137.085,measure,3,-575.0,-995.929,direction
3,r03_20260912_222410.jsonl,129,3629.085,6.0,measure,6,-575.0,-995.929,no_signal
3,r03_20260912_222410.jsonl,130,3635.085,6.0,measure,8,-575.0,-995.929,no_signal
3,r03_20260912_222410.jsonl,131,3641.085,6.0,measure,9,-575.0,-995.929,direction
3,r03_20260912_222410.jsonl,132,3647.085,6.0,measure,11,-575.0,-995.929,no_signal
3,r03_20260912_222410.jsonl,133,3653.085,6.0,measure,12,-575.0,-995.929,direction
3,r03_20260912_222410.jsonl,134,3659.085,6.0,measure,17,-575.0,-995.929,no_signal
3,r03_20260912_222410.jsonl,135,3665.085,6.0,measure,18,-575.0,-995.929,no_signal
3,r03_20260912_222410.jsonl,136,3671.085,6.0,measure,3,-575.0,-995.929,direction
3,r03_20260912_222410.jsonl,137,3677.085,6.0,measure,9,-575.0,-995.929,direction
3,r03_20260912_222410.jsonl,138,3683.085,6.0,measure,12,-575.0,-995.929,direction
3,r03_20260912_222410.jsonl,139,3759.085,76.0,measure,3,-350.399,-1264.358,direction
3,r03_20260912_222410.jsonl,140,3798.206,39.122,measure,3,-345.308,-1434.89,direction
3,r03_20260912_222410.jsonl,141,3827.206,29.0,measure,3,-284.053,-1538.078,direction
3,r03_20260912_222410.jsonl,142,3856.206,29.0,measure,3,-269.2,-1657.155,direction
3,r03_20260912_222410.jsonl,143,3876.574,20.368,clear,3,-235.67,-1726.292,success
3,r03_20260912_222410.jsonl,144,3952.574,76.0,measure,12,-0.025,-1985.081,direction
3,r03_20260912_222410.jsonl,145,3989.07,36.496,measure,12,-59.221,-1839.152,direction
3,r03_20260912_222410.jsonl,146,4018.07,29.0,measure,12,-152.308,-1763.423,direction
3,r03_20260912_222410.jsonl,147,4047.07,29.0,measure,12,-206.673,-1656.444,direction
3,r03_20260912_222410.jsonl,148,4064.802,17.732,clear,12,-254.235,-1614.132,success
3,r03_20260912_222410.jsonl,149,4140.802,76.0,measure,9,95.421,-1629.643,direction
3,r03_20260912_222410.jsonl,150,4192.945,52.143,measure,9,329.562,-1602.428,direction
3,r03_20260912_222410.jsonl,151,4229.233,36.288,measure,9,456.736,-1511.321,direction
3,r03_20260912_222410.jsonl,152,4258.233,29.0,measure,9,573.834,-1485.091,direction
3,r03_20260912_222410.jsonl,153,4299.848,41.615,clear,9,741.446,-1411.457,success
3,r03_20260912_222410.jsonl,154,4395.373,95.525,measure,8,575.0,-995.929,no_signal
3,r03_20260912_222410.jsonl,155,4401.373,6.0,measure,11,575.0,-995.929,no_signal
3,r03_20260912_222410.jsonl,156,4407.373,6.0,measure,6,575.0,-995.929,no_signal
3,r03_20260912_222410.jsonl,157,4413.373,6.0,measure,17,575.0,-995.929,no_signal
3,r03_20260912_222410.jsonl,158,4419.373,6.0,measure,18,575.0,-995.929,no_signal
3,r03_20260912_222410.jsonl,159,4419.373,0.0,exit,,,,
4,r04_20260912_222432.jsonl,0,0.0,0.0,enter,,,,
4,r04_20260912_222432.jsonl,1,5.0,5.0,measure,1,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,2,11.0,6.0,measure,2,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,3,17.0,6.0,measure,3,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,4,23.0,6.0,measure,4,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,5,29.0,6.0,measure,5,0.0,0.0,direction
4,r04_20260912_222432.jsonl,6,35.0,6.0,measure,6,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,7,41.0,6.0,measure,7,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,8,47.0,6.0,measure,8,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,9,53.0,6.0,measure,9,0.0,0.0,direction
4,r04_20260912_222432.jsonl,10,59.0,6.0,measure,10,0.0,0.0,direction
4,r04_20260912_222432.jsonl,11,65.0,6.0,measure,11,0.0,0.0,direction
4,r04_20260912_222432.jsonl,12,71.0,6.0,measure,12,0.0,0.0,direction
4,r04_20260912_222432.jsonl,13,77.0,6.0,measure,13,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,14,83.0,6.0,measure,14,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,15,89.0,6.0,measure,15,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,16,95.0,6.0,measure,16,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,17,101.0,6.0,measure,17,0.0,0.0,direction
4,r04_20260912_222432.jsonl,18,107.0,6.0,measure,18,0.0,0.0,direction
4,r04_20260912_222432.jsonl,19,113.0,6.0,measure,19,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,20,119.0,6.0,measure,20,0.0,0.0,no_signal
4,r04_20260912_222432.jsonl,21,195.0,76.0,measure,11,-335.5,-99.698,direction
4,r04_20260912_222432.jsonl,22,201.0,6.0,measure,5,-335.5,-99.698,direction
4,r04_20260912_222432.jsonl,23,207.0,6.0,measure,9,-335.5,-99.698,direction
4,r04_20260912_222432.jsonl,24,213.0,6.0,measure,10,-335.5,-99.698,direction
4,r04_20260912_222432.jsonl,25,219.0,6.0,measure,12,-335.5,-99.698,direction
4,r04_20260912_222432.jsonl,26,225.0,6.0,measure,17,-335.5,-99.698,direction
4,r04_20260912_222432.jsonl,27,231.0,6.0,measure,18,-335.5,-99.698,direction
4,r04_20260912_222432.jsonl,28,285.71,54.71,measure,11,-566.558,-22.701,direction
4,r04_20260912_222432.jsonl,29,323.339,37.63,measure,11,-726.95,-52.56,direction
4,r04_20260912_222432.jsonl,30,352.339,29.0,measure,11,-844.155,-26.81,direction
4,r04_20260912_222432.jsonl,31,381.34,29.0,measure,11,-963.731,-36.894,direction
4,r04_20260912_222432.jsonl,32,410.34,29.0,measure,11,-1080.772,-10.409,direction
4,r04_20260912_222432.jsonl,33,425.755,15.415,measure,11,-1123.481,19.387,direction
4,r04_20260912_222432.jsonl,34,440.744,14.989,clear,11,-1094.888,-21.566,success
4,r04_20260912_222432.jsonl,35,516.744,76.0,measure,12,-928.415,286.309,direction
4,r04_20260912_222432.jsonl,36,674.676,157.931,clear,12,-341.413,776.339,success
4,r04_20260912_222432.jsonl,37,724.892,50.216,measure,18,-122.403,746.157,direction
4,r04_20260912_222432.jsonl,38,814.699,89.807,clear,18,222.993,500.174,success
4,r04_20260912_222432.jsonl,39,965.055,150.357,clear,10,34.386,-201.71,success
4,r04_20260912_222432.jsonl,40,1005.855,40.799,clear,5,-144.571,-197.979,success
4,r04_20260912_222432.jsonl,41,1052.479,46.625,measure,9,-270.756,-357.153,direction
4,r04_20260912_222432.jsonl,42,1137.797,85.318,clear,9,-619.169,-556.862,success
4,r04_20260912_222432.jsonl,43,1206.949,69.152,measure,17,-309.306,-617.6,direction
4,r04_20260912_222432.jsonl,44,1332.622,125.673,clear,17,191.685,-953.839,success
4,r04_20260912_222432.jsonl,45,1415.746,83.124,measure,16,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,46,1421.746,6.0,measure,15,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,47,1427.746,6.0,measure,19,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,48,1433.746,6.0,measure,14,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,49,1439.746,6.0,measure,20,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,50,1445.746,6.0,measure,13,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,51,1451.746,6.0,measure,8,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,52,1457.746,6.0,measure,7,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,53,1463.746,6.0,measure,6,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,54,1469.746,6.0,measure,4,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,55,1475.746,6.0,measure,3,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,56,1481.746,6.0,measure,2,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,57,1487.746,6.0,measure,1,575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,58,1722.746,235.0,measure,1,1150.0,0.0,direction
4,r04_20260912_222432.jsonl,59,1728.746,6.0,measure,2,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,60,1734.746,6.0,measure,3,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,61,1740.746,6.0,measure,4,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,62,1746.746,6.0,measure,6,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,63,1752.746,6.0,measure,7,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,64,1758.746,6.0,measure,8,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,65,1764.746,6.0,measure,13,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,66,1770.746,6.0,measure,14,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,67,1776.746,6.0,measure,15,1150.0,0.0,direction
4,r04_20260912_222432.jsonl,68,1782.746,6.0,measure,16,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,69,1788.746,6.0,measure,19,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,70,1794.746,6.0,measure,20,1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,71,1800.746,6.0,measure,1,1150.0,0.0,direction
4,r04_20260912_222432.jsonl,72,1806.746,6.0,measure,15,1150.0,0.0,direction
4,r04_20260912_222432.jsonl,73,1882.746,76.0,measure,1,1145.113,349.966,direction
4,r04_20260912_222432.jsonl,74,1907.218,24.472,clear,1,1224.072,293.008,success
4,r04_20260912_222432.jsonl,75,1983.218,76.0,measure,15,1159.209,636.945,direction
4,r04_20260912_222432.jsonl,76,2012.218,29.0,measure,15,1228.346,735.027,direction
4,r04_20260912_222432.jsonl,77,2024.948,12.73,clear,15,1215.334,771.421,success
4,r04_20260912_222432.jsonl,78,2166.658,141.71,measure,14,575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,79,2172.658,6.0,measure,16,575.0,995.929,direction
4,r04_20260912_222432.jsonl,80,2178.658,6.0,measure,13,575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,81,2184.658,6.0,measure,19,575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,82,2190.658,6.0,measure,20,575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,83,2196.658,6.0,measure,8,575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,84,2202.658,6.0,measure,7,575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,85,2208.658,6.0,measure,6,575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,86,2214.658,6.0,measure,4,575.0,995.929,direction
4,r04_20260912_222432.jsonl,87,2220.658,6.0,measure,3,575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,88,2226.658,6.0,measure,2,575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,89,2232.658,6.0,measure,4,575.0,995.929,direction
4,r04_20260912_222432.jsonl,90,2238.658,6.0,measure,16,575.0,995.929,direction
4,r04_20260912_222432.jsonl,91,2314.658,76.0,measure,4,416.866,1308.169,direction
4,r04_20260912_222432.jsonl,92,2343.658,29.0,measure,4,449.963,1423.515,direction
4,r04_20260912_222432.jsonl,93,2372.658,29.0,measure,4,423.475,1540.555,direction
4,r04_20260912_222432.jsonl,94,2402.11,29.452,clear,4,440.518,1661.623,success
4,r04_20260912_222432.jsonl,95,2478.11,76.0,measure,16,243.334,1950.792,direction
4,r04_20260912_222432.jsonl,96,2553.11,75.0,measure,16,201.711,2298.308,direction
4,r04_20260912_222432.jsonl,97,2616.011,62.901,measure,16,319.228,2033.727,direction
4,r04_20260912_222432.jsonl,98,2653.325,37.314,measure,16,317.465,1872.168,direction
4,r04_20260912_222432.jsonl,99,2682.325,29.0,measure,16,349.714,1756.583,direction
4,r04_20260912_222432.jsonl,100,2711.325,29.0,measure,16,353.348,1636.638,direction
4,r04_20260912_222432.jsonl,101,2727.325,16.0,measure,16,319.366,1593.392,direction
4,r04_20260912_222432.jsonl,102,2742.407,15.082,clear,16,366.489,1611.3,success
4,r04_20260912_222432.jsonl,103,2973.359,230.952,measure,14,-575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,104,2979.359,6.0,measure,13,-575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,105,2985.359,6.0,measure,19,-575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,106,2991.359,6.0,measure,20,-575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,107,2997.359,6.0,measure,8,-575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,108,3003.359,6.0,measure,7,-575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,109,3009.359,6.0,measure,6,-575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,110,3015.359,6.0,measure,3,-575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,111,3021.359,6.0,measure,2,-575.0,995.929,no_signal
4,r04_20260912_222432.jsonl,112,3256.359,235.0,measure,2,-1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,113,3262.359,6.0,measure,3,-1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,114,3268.359,6.0,measure,6,-1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,115,3274.359,6.0,measure,7,-1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,116,3280.359,6.0,measure,8,-1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,117,3286.359,6.0,measure,13,-1150.0,0.0,direction
4,r04_20260912_222432.jsonl,118,3292.359,6.0,measure,14,-1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,119,3298.359,6.0,measure,19,-1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,120,3304.359,6.0,measure,20,-1150.0,0.0,no_signal
4,r04_20260912_222432.jsonl,121,3310.359,6.0,measure,13,-1150.0,0.0,direction
4,r04_20260912_222432.jsonl,122,3385.359,75.0,measure,13,-1119.313,-348.652,direction
4,r04_20260912_222432.jsonl,123,3426.029,40.67,measure,13,-1215.69,-498.717,direction
4,r04_20260912_222432.jsonl,124,3455.029,29.0,measure,13,-1223.181,-618.483,direction
4,r04_20260912_222432.jsonl,125,3484.029,29.0,measure,13,-1275.915,-726.275,direction
4,r04_20260912_222432.jsonl,126,3513.029,29.0,measure,13,-1288.74,-845.588,direction
4,r04_20260912_222432.jsonl,127,3525.072,12.044,clear,13,-1309.61,-873.956,success
4,r04_20260912_222432.jsonl,128,3680.006,154.933,measure,14,-575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,129,3686.006,6.0,measure,8,-575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,130,3692.006,6.0,measure,7,-575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,131,3698.006,6.0,measure,19,-575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,132,3704.006,6.0,measure,6,-575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,133,3710.006,6.0,measure,20,-575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,134,3716.006,6.0,measure,3,-575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,135,3722.006,6.0,measure,2,-575.0,-995.929,no_signal
4,r04_20260912_222432.jsonl,136,3722.006,0.0,exit,,,,
5,r05_20260912_222445.jsonl,0,0.0,0.0,enter,,,,
5,r05_20260912_222445.jsonl,1,5.0,5.0,measure,1,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,2,11.0,6.0,measure,2,0.0,0.0,direction
5,r05_20260912_222445.jsonl,3,17.0,6.0,measure,3,0.0,0.0,direction
5,r05_20260912_222445.jsonl,4,23.0,6.0,measure,4,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,5,29.0,6.0,measure,5,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,6,35.0,6.0,measure,6,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,7,41.0,6.0,measure,7,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,8,47.0,6.0,measure,8,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,9,53.0,6.0,measure,9,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,10,59.0,6.0,measure,10,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,11,65.0,6.0,measure,11,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,12,71.0,6.0,measure,12,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,13,77.0,6.0,measure,13,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,14,83.0,6.0,measure,14,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,15,89.0,6.0,measure,15,0.0,0.0,direction
5,r05_20260912_222445.jsonl,16,95.0,6.0,measure,16,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,17,101.0,6.0,measure,17,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,18,107.0,6.0,measure,18,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,19,113.0,6.0,measure,19,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,20,119.0,6.0,measure,20,0.0,0.0,no_signal
5,r05_20260912_222445.jsonl,21,195.0,76.0,measure,3,-60.657,-344.704,direction
5,r05_20260912_222445.jsonl,22,201.0,6.0,measure,2,-60.657,-344.704,direction
5,r05_20260912_222445.jsonl,23,207.0,6.0,measure,15,-60.657,-344.704,direction
5,r05_20260912_222445.jsonl,24,236.028,29.028,clear,3,-109.281,-234.846,success
