run,log_file,idx,vt_s,dt_s,action,channel,x,y,result
7,r07_20260912_232919.jsonl,150,3924.635,6.0,measure,4,-575.0,995.929,no_signal
7,r07_20260912_232919.jsonl,151,3930.635,6.0,measure,2,-575.0,995.929,no_signal
7,r07_20260912_232919.jsonl,152,3930.635,0.0,exit,,,,
8,r08_20260912_222523.jsonl,0,0.0,0.0,enter,,,,
8,r08_20260912_222523.jsonl,1,5.0,5.0,measure,1,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,2,11.0,6.0,measure,2,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,3,17.0,6.0,measure,3,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,4,23.0,6.0,measure,4,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,5,29.0,6.0,measure,5,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,6,35.0,6.0,measure,6,0.0,0.0,direction
8,r08_20260912_222523.jsonl,7,41.0,6.0,measure,7,0.0,0.0,direction
8,r08_20260912_222523.jsonl,8,47.0,6.0,measure,8,0.0,0.0,direction
8,r08_20260912_222523.jsonl,9,53.0,6.0,measure,9,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,10,59.0,6.0,measure,10,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,11,65.0,6.0,measure,11,0.0,0.0,direction
8,r08_20260912_222523.jsonl,12,71.0,6.0,measure,12,0.0,0.0,direction
8,r08_20260912_222523.jsonl,13,77.0,6.0,measure,13,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,14,83.0,6.0,measure,14,0.0,0.0,direction
8,r08_20260912_222523.jsonl,15,89.0,6.0,measure,15,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,16,95.0,6.0,measure,16,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,17,101.0,6.0,measure,17,0.0,0.0,direction
8,r08_20260912_222523.jsonl,18,107.0,6.0,measure,18,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,19,113.0,6.0,measure,19,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,20,119.0,6.0,measure,20,0.0,0.0,no_signal
8,r08_20260912_222523.jsonl,21,195.0,76.0,measure,7,137.543,321.842,direction
8,r08_20260912_222523.jsonl,22,201.0,6.0,measure,6,137.543,321.842,no_signal
8,r08_20260912_222523.jsonl,23,207.0,6.0,measure,8,137.543,321.842,direction
8,r08_20260912_222523.jsonl,24,213.0,6.0,measure,11,137.543,321.842,direction
8,r08_20260912_222523.jsonl,25,219.0,6.0,measure,12,137.543,321.842,direction
8,r08_20260912_222523.jsonl,26,225.0,6.0,measure,14,137.543,321.842,no_signal
8,r08_20260912_222523.jsonl,27,231.0,6.0,measure,17,137.543,321.842,no_signal
8,r08_20260912_222523.jsonl,28,296.77,65.77,measure,7,387.411,485.787,direction
8,r08_20260912_222523.jsonl,29,302.77,6.0,measure,6,387.411,485.787,no_signal
8,r08_20260912_222523.jsonl,30,308.77,6.0,measure,14,387.411,485.787,no_signal
8,r08_20260912_222523.jsonl,31,314.77,6.0,measure,17,387.411,485.787,no_signal
8,r08_20260912_222523.jsonl,32,362.401,47.631,measure,7,485.117,669.584,direction
8,r08_20260912_222523.jsonl,33,395.951,33.55,measure,7,595.32,760.317,direction
8,r08_20260912_222523.jsonl,34,424.951,29.0,measure,7,662.75,859.58,direction
8,r08_20260912_222523.jsonl,35,453.951,29.0,measure,7,751.819,939.996,direction
8,r08_20260912_222523.jsonl,36,478.968,25.018,measure,7,842.136,983.129,direction
8,r08_20260912_222523.jsonl,37,494.177,15.209,clear,7,796.331,1005.657,success
8,r08_20260912_222523.jsonl,38,707.755,213.578,clear,12,297.163,89.99,success
8,r08_20260912_222523.jsonl,39,783.755,76.0,measure,14,330.04,-258.462,direction
8,r08_20260912_222523.jsonl,40,789.755,6.0,measure,6,330.04,-258.462,direction
8,r08_20260912_222523.jsonl,41,795.755,6.0,measure,17,330.04,-258.462,no_signal
8,r08_20260912_222523.jsonl,42,861.55,65.795,measure,14,109.014,-459.792,direction
8,r08_20260912_222523.jsonl,43,867.55,6.0,measure,17,109.014,-459.792,no_signal
8,r08_20260912_222523.jsonl,44,913.297,45.747,measure,14,45.984,-648.268,direction
8,r08_20260912_222523.jsonl,45,944.631,31.334,measure,14,-40.629,-747.44,direction
8,r08_20260912_222523.jsonl,46,973.631,29.0,measure,14,-90.539,-856.569,direction
8,r08_20260912_222523.jsonl,47,1000.778,27.147,clear,14,-155.702,-946.101,success
8,r08_20260912_222523.jsonl,48,1037.737,36.959,measure,6,-220.857,-1086.515,direction
8,r08_20260912_222523.jsonl,49,1043.737,6.0,measure,17,-220.857,-1086.515,no_signal
8,r08_20260912_222523.jsonl,50,1073.737,30.0,measure,6,-323.687,-1148.37,direction
8,r08_20260912_222523.jsonl,51,1079.737,6.0,measure,17,-323.687,-1148.37,no_signal
8,r08_20260912_222523.jsonl,52,1109.737,30.0,measure,6,-381.503,-1253.524,direction
8,r08_20260912_222523.jsonl,53,1137.782,28.045,clear,6,-468.246,-1329.369,success
8,r08_20260912_222523.jsonl,54,1213.782,76.0,measure,11,-679.557,-1050.357,direction
8,r08_20260912_222523.jsonl,55,1219.782,6.0,measure,17,-679.557,-1050.357,no_signal
8,r08_20260912_222523.jsonl,56,1438.528,218.746,clear,11,-983.6,-25.788,success
8,r08_20260912_222523.jsonl,57,1513.528,75.0,measure,17,-1333.088,-44.716,direction
8,r08_20260912_222523.jsonl,58,1594.211,80.683,clear,17,-1067.191,224.535,success
8,r08_20260912_222523.jsonl,59,1670.211,76.0,measure,8,-749.527,371.469,no_signal
8,r08_20260912_222523.jsonl,60,1745.211,75.0,measure,8,-401.287,336.417,direction
8,r08_20260912_222523.jsonl,61,1820.211,75.0,measure,8,-72.824,457.298,direction
8,r08_20260912_222523.jsonl,62,1895.211,75.0,measure,8,277.119,450.97,direction
8,r08_20260912_222523.jsonl,63,1947.056,51.846,measure,8,502.646,514.217,direction
8,r08_20260912_222523.jsonl,64,1982.665,35.609,measure,8,655.478,522.289,direction
8,r08_20260912_222523.jsonl,65,2046.959,64.294,measure,8,928.142,638.687,direction
8,r08_20260912_222523.jsonl,66,2064.443,17.484,clear,8,936.221,576.794,success
8,r08_20260912_222523.jsonl,67,2181.105,116.663,measure,9,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,68,2187.105,6.0,measure,10,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,69,2193.105,6.0,measure,5,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,70,2199.105,6.0,measure,4,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,71,2205.105,6.0,measure,3,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,72,2211.105,6.0,measure,13,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,73,2217.105,6.0,measure,2,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,74,2223.105,6.0,measure,1,575.0,995.929,direction
8,r08_20260912_222523.jsonl,75,2229.105,6.0,measure,15,575.0,995.929,direction
8,r08_20260912_222523.jsonl,76,2235.105,6.0,measure,16,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,77,2241.105,6.0,measure,18,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,78,2247.105,6.0,measure,19,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,79,2253.105,6.0,measure,20,575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,80,2259.105,6.0,measure,1,575.0,995.929,direction
8,r08_20260912_222523.jsonl,81,2265.105,6.0,measure,15,575.0,995.929,direction
8,r08_20260912_222523.jsonl,82,2341.105,76.0,measure,1,242.301,1104.608,direction
8,r08_20260912_222523.jsonl,83,2364.563,23.458,clear,1,306.716,1170.697,success
8,r08_20260912_222523.jsonl,84,2440.563,76.0,measure,15,-41.157,1209.225,direction
8,r08_20260912_222523.jsonl,85,2469.563,29.0,measure,15,-130.92,1288.865,direction
8,r08_20260912_222523.jsonl,86,2497.581,28.018,clear,15,-241.654,1320.224,success
8,r08_20260912_222523.jsonl,87,2596.594,99.013,measure,16,-575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,88,2602.594,6.0,measure,13,-575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,89,2608.594,6.0,measure,18,-575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,90,2614.594,6.0,measure,19,-575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,91,2620.594,6.0,measure,10,-575.0,995.929,direction
8,r08_20260912_222523.jsonl,92,2626.594,6.0,measure,20,-575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,93,2632.594,6.0,measure,9,-575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,94,2638.594,6.0,measure,5,-575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,95,2644.594,6.0,measure,4,-575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,96,2650.594,6.0,measure,3,-575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,97,2656.594,6.0,measure,2,-575.0,995.929,no_signal
8,r08_20260912_222523.jsonl,98,2662.594,6.0,measure,10,-575.0,995.929,direction
8,r08_20260912_222523.jsonl,99,2737.594,75.0,measure,10,-911.693,900.337,direction
8,r08_20260912_222523.jsonl,100,2770.847,33.253,measure,10,-1040.115,959.187,direction
8,r08_20260912_222523.jsonl,101,2799.847,29.0,measure,10,-1159.744,949.755,direction
8,r08_20260912_222523.jsonl,102,2828.847,29.0,measure,10,-1272.545,990.694,direction
8,r08_20260912_222523.jsonl,103,2846.833,17.986,clear,10,-1337.316,986.162,success
8,r08_20260912_222523.jsonl,104,3053.592,206.759,measure,9,-1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,105,3059.592,6.0,measure,13,-1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,106,3065.592,6.0,measure,5,-1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,107,3071.592,6.0,measure,4,-1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,108,3077.592,6.0,measure,16,-1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,109,3083.592,6.0,measure,3,-1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,110,3089.592,6.0,measure,2,-1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,111,3095.592,6.0,measure,18,-1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,112,3101.592,6.0,measure,19,-1150.0,0.0,direction
8,r08_20260912_222523.jsonl,113,3107.592,6.0,measure,20,-1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,114,3113.592,6.0,measure,19,-1150.0,0.0,direction
8,r08_20260912_222523.jsonl,115,3188.591,75.0,measure,19,-1063.018,-339.019,direction
8,r08_20260912_222523.jsonl,116,3253.855,65.263,measure,19,-1161.862,-623.662,direction
8,r08_20260912_222523.jsonl,117,3296.599,42.744,measure,19,-1128.422,-809.398,direction
8,r08_20260912_222523.jsonl,118,3325.599,29.0,measure,19,-1155.314,-926.346,direction
8,r08_20260912_222523.jsonl,119,3354.599,29.0,measure,19,-1147.904,-1046.117,direction
8,r08_20260912_222523.jsonl,120,3373.985,19.386,clear,19,-1162.427,-1116.564,success
8,r08_20260912_222523.jsonl,121,3499.922,125.937,measure,18,-575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,122,3505.922,6.0,measure,20,-575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,123,3511.922,6.0,measure,16,-575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,124,3517.922,6.0,measure,13,-575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,125,3523.922,6.0,measure,9,-575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,126,3529.922,6.0,measure,5,-575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,127,3535.922,6.0,measure,4,-575.0,-995.929,direction
8,r08_20260912_222523.jsonl,128,3541.922,6.0,measure,3,-575.0,-995.929,direction
8,r08_20260912_222523.jsonl,129,3547.922,6.0,measure,2,-575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,130,3553.922,6.0,measure,3,-575.0,-995.929,direction
8,r08_20260912_222523.jsonl,131,3559.922,6.0,measure,4,-575.0,-995.929,direction
8,r08_20260912_222523.jsonl,132,3635.922,76.0,measure,3,-495.077,-1336.682,direction
8,r08_20260912_222523.jsonl,133,3690.801,54.879,clear,3,-593.554,-1565.81,success
8,r08_20260912_222523.jsonl,134,3766.801,76.0,measure,4,-243.568,-1568.925,direction
8,r08_20260912_222523.jsonl,135,3827.632,60.831,measure,4,33.187,-1532.391,direction
8,r08_20260912_222523.jsonl,136,3869.828,42.196,measure,4,183.016,-1422.209,direction
8,r08_20260912_222523.jsonl,137,3946.051,76.223,clear,4,516.898,-1298.35,success
8,r08_20260912_222523.jsonl,138,4013.642,67.59,measure,5,575.0,-995.929,direction
8,r08_20260912_222523.jsonl,139,4019.642,6.0,measure,2,575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,140,4025.642,6.0,measure,9,575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,141,4031.642,6.0,measure,13,575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,142,4037.642,6.0,measure,16,575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,143,4043.642,6.0,measure,18,575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,144,4049.642,6.0,measure,20,575.0,-995.929,no_signal
8,r08_20260912_222523.jsonl,145,4055.642,6.0,measure,5,575.0,-995.929,direction
8,r08_20260912_222523.jsonl,146,4130.642,75.0,measure,5,867.801,-804.18,direction
8,r08_20260912_222523.jsonl,147,4189.992,59.35,measure,5,1139.512,-808.828,direction
8,r08_20260912_222523.jsonl,148,4230.368,40.376,measure,5,1295.4,-725.253,direction
8,r08_20260912_222523.jsonl,149,4259.943,29.575,measure,5,1417.654,-712.91,direction
8,r08_20260912_222523.jsonl,150,4288.943,29.0,measure,5,1528.537,-667.03,direction
8,r08_20260912_222523.jsonl,151,4317.943,29.0,measure,5,1647.563,-651.773,direction
8,r08_20260912_222523.jsonl,152,4333.121,15.178,measure,5,1698.449,-652.544,direction
8,r08_20260912_222523.jsonl,153,4348.128,15.007,clear,5,1651.057,-636.496,success
8,r08_20260912_222523.jsonl,154,4516.139,168.011,measure,2,1150.0,0.0,direction
8,r08_20260912_222523.jsonl,155,4522.139,6.0,measure,9,1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,156,4528.139,6.0,measure,13,1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,157,4534.139,6.0,measure,16,1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,158,4540.139,6.0,measure,18,1150.0,0.0,direction
8,r08_20260912_222523.jsonl,159,4546.139,6.0,measure,20,1150.0,0.0,no_signal
8,r08_20260912_222523.jsonl,160,4552.139,6.0,measure,2,1150.0,0.0,direction
8,r08_20260912_222523.jsonl,161,4558.139,6.0,measure,18,1150.0,0.0,direction
8,r08_20260912_222523.jsonl,162,4634.139,76.0,measure,2,1463.309,-156.005,direction
8,r08_20260912_222523.jsonl,163,4669.538,35.399,clear,2,1311.884,-142.85,success
8,r08_20260912_222523.jsonl,164,4745.538,76.0,measure,18,1557.289,106.702,direction
8,r08_20260912_222523.jsonl,165,4795.832,50.295,clear,18,1667.017,304.818,success
8,r08_20260912_222523.jsonl,166,4795.832,0.0,exit,,,,
8,r08_20260912_232931.jsonl,0,0.0,0.0,enter,,,,
8,r08_20260912_232931.jsonl,1,5.0,5.0,measure,1,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,2,11.0,6.0,measure,2,0.0,0.0,direction
8,r08_20260912_232931.jsonl,3,17.0,6.0,measure,3,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,4,23.0,6.0,measure,4,0.0,0.0,direction
8,r08_20260912_232931.jsonl,5,29.0,6.0,measure,5,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,6,35.0,6.0,measure,6,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,7,41.0,6.0,measure,7,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,8,47.0,6.0,measure,8,0.0,0.0,direction
8,r08_20260912_232931.jsonl,9,53.0,6.0,measure,9,0.0,0.0,direction
8,r08_20260912_232931.jsonl,10,59.0,6.0,measure,10,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,11,65.0,6.0,measure,11,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,12,71.0,6.0,measure,12,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,13,77.0,6.0,measure,13,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,14,83.0,6.0,measure,14,0.0,0.0,direction
8,r08_20260912_232931.jsonl,15,89.0,6.0,measure,15,0.0,0.0,direction
8,r08_20260912_232931.jsonl,16,95.0,6.0,measure,16,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,17,101.0,6.0,measure,17,0.0,0.0,no_signal
8,r08_20260912_232931.jsonl,18,107.0,6.0,measure,18,0.0,0.0,direction
8,r08_20260912_232931.jsonl,19,113.0,6.0,measure,19,0.0,0.0,direction
8,r08_20260912_232931.jsonl,20,119.0,6.0,measure,20,0.0,0.0,direction
8,r08_20260912_232931.jsonl,21,195.0,76.0,measure,15,282.976,-205.972,direction
8,r08_20260912_232931.jsonl,22,201.0,6.0,measure,2,282.976,-205.972,direction
8,r08_20260912_232931.jsonl,23,207.0,6.0,measure,4,282.976,-205.972,direction
8,r08_20260912_232931.jsonl,24,213.0,6.0,measure,8,282.976,-205.972,direction
8,r08_20260912_232931.jsonl,25,219.0,6.0,measure,9,282.976,-205.972,direction
8,r08_20260912_232931.jsonl,26,225.0,6.0,measure,14,282.976,-205.972,direction
8,r08_20260912_232931.jsonl,27,231.0,6.0,measure,18,282.976,-205.972,direction
8,r08_20260912_232931.jsonl,28,237.0,6.0,measure,19,282.976,-205.972,direction
8,r08_20260912_232931.jsonl,29,243.0,6.0,measure,20,282.976,-205.972,direction
8,r08_20260912_232931.jsonl,30,268.606,25.606,clear,15,243.19,-301.009,success
8,r08_20260912_232931.jsonl,31,340.441,71.835,measure,8,-54.293,-441.939,direction
8,r08_20260912_232931.jsonl,32,387.786,47.345,measure,8,-262.102,-401.408,direction
8,r08_20260912_232931.jsonl,33,420.765,32.979,measure,8,-395.196,-444.49,direction
8,r08_20260912_232931.jsonl,34,479.945,59.18,clear,8,-665.754,-458.087,success
8,r08_20260912_232931.jsonl,35,551.384,71.439,measure,18,-446.904,-701.32,direction
8,r08_20260912_232931.jsonl,36,603.479,52.095,measure,18,-432.757,-936.372,direction
8,r08_20260912_232931.jsonl,37,699.538,96.059,clear,18,-269.208,-1361.277,success
8,r08_20260912_232931.jsonl,38,893.812,194.274,clear,14,251.477,-559.076,no_target_in_range
8,r08_20260912_232931.jsonl,39,901.756,7.944,clear,14,276.101,-556.904,no_target_in_range
8,r08_20260912_232931.jsonl,40,913.827,12.071,clear,14,251.101,-531.904,success
8,r08_20260912_232931.jsonl,41,1034.992,121.165,clear,9,459.28,10.332,success
8,r08_20260912_232931.jsonl,42,1084.198,49.206,measure,19,675.253,5.397,direction
8,r08_20260912_232931.jsonl,43,1122.273,38.075,measure,19,813.163,-85.873,direction
8,r08_20260912_232931.jsonl,44,1151.273,29.0,measure,19,932.848,-94.564,direction
8,r08_20260912_232931.jsonl,45,1180.273,29.0,measure,19,1039.462,-149.641,direction
8,r08_20260912_232931.jsonl,46,1198.685,18.412,clear,19,1106.325,-154.808,success
8,r08_20260912_232931.jsonl,47,1229.386,30.701,measure,20,1149.333,-39.035,direction
8,r08_20260912_232931.jsonl,48,1278.908,49.522,clear,20,1293.018,130.991,success
8,r08_20260912_232931.jsonl,49,1354.908,76.0,measure,2,1082.471,410.58,direction
8,r08_20260912_232931.jsonl,50,1508.42,153.512,clear,2,852.767,1116.719,success
8,r08_20260912_232931.jsonl,51,1584.42,76.0,measure,4,924.971,774.248,no_signal
8,r08_20260912_232931.jsonl,52,1659.42,75.0,measure,4,813.871,442.349,no_signal
8,r08_20260912_232931.jsonl,53,1734.42,75.0,measure,4,856.537,94.959,direction
8,r08_20260912_232931.jsonl,54,1809.42,75.0,measure,4,796.378,-249.832,direction
8,r08_20260912_232931.jsonl,55,1873.379,63.959,measure,4,823.289,-543.397,direction
8,r08_20260912_232931.jsonl,56,1986.195,112.816,clear,4,797.699,-1091.881,no_target_in_range
8,r08_20260912_232931.jsonl,57,1994.452,8.257,clear,4,823.955,-1090.639,no_target_in_range
8,r08_20260912_232931.jsonl,58,2004.523,10.071,clear,4,798.955,-1065.639,no_target_in_range
8,r08_20260912_232931.jsonl,59,2014.594,10.071,clear,4,773.955,-1090.639,no_target_in_range
8,r08_20260912_232931.jsonl,60,2026.665,12.071,clear,4,798.955,-1115.639,success
8,r08_20260912_232931.jsonl,61,2083.454,56.788,measure,3,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,62,2089.454,6.0,measure,5,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,63,2095.454,6.0,measure,6,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,64,2101.454,6.0,measure,1,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,65,2107.454,6.0,measure,7,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,66,2113.454,6.0,measure,10,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,67,2119.454,6.0,measure,11,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,68,2125.454,6.0,measure,12,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,69,2131.454,6.0,measure,13,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,70,2137.454,6.0,measure,16,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,71,2143.454,6.0,measure,17,575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,72,2378.454,235.0,measure,17,1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,73,2384.454,6.0,measure,16,1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,74,2390.454,6.0,measure,13,1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,75,2396.454,6.0,measure,12,1150.0,0.0,direction
8,r08_20260912_232931.jsonl,76,2402.454,6.0,measure,11,1150.0,0.0,direction
8,r08_20260912_232931.jsonl,77,2408.454,6.0,measure,10,1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,78,2414.454,6.0,measure,7,1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,79,2420.454,6.0,measure,6,1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,80,2426.454,6.0,measure,5,1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,81,2432.454,6.0,measure,3,1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,82,2438.454,6.0,measure,1,1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,83,2444.454,6.0,measure,11,1150.0,0.0,direction
8,r08_20260912_232931.jsonl,84,2450.454,6.0,measure,12,1150.0,0.0,direction
8,r08_20260912_232931.jsonl,85,2525.454,75.0,measure,12,1319.256,306.354,direction
8,r08_20260912_232931.jsonl,86,2554.474,29.02,clear,12,1329.629,186.701,success
8,r08_20260912_232931.jsonl,87,2630.474,76.0,measure,11,1317.475,536.49,direction
8,r08_20260912_232931.jsonl,88,2659.474,29.0,measure,11,1352.6,651.234,direction
8,r08_20260912_232931.jsonl,89,2688.474,29.0,measure,11,1325.294,768.086,direction
8,r08_20260912_232931.jsonl,90,2713.535,25.061,clear,11,1342.062,866.981,success
8,r08_20260912_232931.jsonl,91,2875.1,161.565,measure,10,575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,92,2881.1,6.0,measure,13,575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,93,2887.1,6.0,measure,7,575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,94,2893.1,6.0,measure,6,575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,95,2899.1,6.0,measure,16,575.0,995.929,direction
8,r08_20260912_232931.jsonl,96,2905.1,6.0,measure,5,575.0,995.929,direction
8,r08_20260912_232931.jsonl,97,2911.1,6.0,measure,17,575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,98,2917.1,6.0,measure,3,575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,99,2923.1,6.0,measure,1,575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,100,2929.1,6.0,measure,5,575.0,995.929,direction
8,r08_20260912_232931.jsonl,101,2935.1,6.0,measure,16,575.0,995.929,direction
8,r08_20260912_232931.jsonl,102,3010.1,75.0,measure,16,544.861,1344.629,direction
8,r08_20260912_232931.jsonl,103,3039.1,29.0,measure,16,627.144,1431.976,direction
8,r08_20260912_232931.jsonl,104,3074.231,35.131,clear,16,680.216,1572.972,success
8,r08_20260912_232931.jsonl,105,3150.231,76.0,measure,5,529.261,1888.745,direction
8,r08_20260912_232931.jsonl,106,3207.623,57.392,measure,5,479.008,1631.651,direction
8,r08_20260912_232931.jsonl,107,3247.347,39.724,measure,5,532.648,1466.523,direction
8,r08_20260912_232931.jsonl,108,3276.347,29.0,measure,5,583.428,1357.797,direction
8,r08_20260912_232931.jsonl,109,3320.624,44.276,clear,5,543.715,1165.473,success
8,r08_20260912_232931.jsonl,110,3552.922,232.298,measure,6,-575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,111,3558.922,6.0,measure,3,-575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,112,3564.922,6.0,measure,7,-575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,113,3570.922,6.0,measure,1,-575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,114,3576.922,6.0,measure,10,-575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,115,3582.922,6.0,measure,13,-575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,116,3588.922,6.0,measure,17,-575.0,995.929,no_signal
8,r08_20260912_232931.jsonl,117,3823.921,235.0,measure,17,-1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,118,3829.921,6.0,measure,13,-1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,119,3835.921,6.0,measure,10,-1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,120,3841.921,6.0,measure,7,-1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,121,3847.921,6.0,measure,6,-1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,122,3853.921,6.0,measure,3,-1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,123,3859.921,6.0,measure,1,-1150.0,0.0,no_signal
8,r08_20260912_232931.jsonl,124,4094.921,235.0,measure,1,-575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,125,4100.921,6.0,measure,3,-575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,126,4106.921,6.0,measure,6,-575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,127,4112.921,6.0,measure,7,-575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,128,4118.921,6.0,measure,10,-575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,129,4124.921,6.0,measure,13,-575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,130,4130.921,6.0,measure,17,-575.0,-995.929,no_signal
8,r08_20260912_232931.jsonl,131,4130.921,0.0,exit,,,,
9,r09_20260912_222538.jsonl,0,0.0,0.0,enter,,,,
9,r09_20260912_222538.jsonl,1,5.0,5.0,measure,1,0.0,0.0,no_signal
9,r09_20260912_222538.jsonl,2,11.0,6.0,measure,2,0.0,0.0,no_signal
9,r09_20260912_222538.jsonl,3,17.0,6.0,measure,3,0.0,0.0,no_signal
9,r09_20260912_222538.jsonl,4,23.0,6.0,measure,4,0.0,0.0,no_signal
